Index, Number of instances, Number of prey, Number of carnivorous, Average prey production, Average prey eaten, Average carnivorous production, Average carnivorous eaten
3362, 329, 154, 175, 0.97, 4.06, 0.69, 3.61
3363, 328, 154, 174, 0.96, 3.99, 0.7, 3.63
3364, 328, 154, 174, 0.96, 4.0, 0.7, 3.63
3365, 329, 154, 175, 0.96, 4.01, 0.7, 3.61
3366, 329, 154, 175, 0.96, 4.01, 0.7, 3.61
3367, 329, 154, 175, 0.96, 4.01, 0.7, 3.61
3368, 329, 153, 176, 0.95, 4.04, 0.7, 3.59
3369, 329, 153, 176, 0.95, 4.04, 0.7, 3.59
3370, 329, 154, 175, 0.95, 4.01, 0.69, 3.57
3371, 329, 154, 175, 0.95, 4.02, 0.69, 3.57
3372, 331, 156, 175, 0.96, 3.97, 0.69, 3.57
3373, 332, 156, 176, 0.96, 3.99, 0.69, 3.55
3374, 332, 156, 176, 0.96, 4.01, 0.69, 3.55
3375, 332, 156, 176, 0.96, 3.95, 0.69, 3.56
3376, 331, 155, 176, 0.97, 3.88, 0.69, 3.57
3377, 333, 156, 177, 0.97, 3.87, 0.69, 3.55
3378, 332, 155, 177, 0.97, 3.91, 0.69, 3.55
3379, 331, 155, 176, 0.97, 3.91, 0.69, 3.57
3380, 331, 155, 176, 0.97, 3.91, 0.69, 3.57
3381, 331, 155, 176, 0.97, 3.92, 0.69, 3.57
3382, 331, 156, 175, 0.97, 3.9, 0.69, 3.59
3383, 329, 154, 175, 0.96, 3.92, 0.69, 3.6
3384, 329, 154, 175, 0.96, 3.94, 0.69, 3.6
3385, 328, 153, 175, 0.97, 3.97, 0.69, 3.61
3386, 328, 153, 175, 0.97, 3.97, 0.69, 3.61
3387, 329, 154, 175, 0.97, 3.95, 0.69, 3.61
3388, 329, 154, 175, 0.97, 3.95, 0.69, 3.61
3389, 329, 154, 175, 0.97, 3.96, 0.69, 3.61
3390, 329, 154, 175, 0.97, 3.97, 0.69, 3.61
3391, 328, 153, 175, 0.97, 3.99, 0.69, 3.61
3392, 326, 151, 175, 0.98, 4.02, 0.69, 3.62
3393, 325, 150, 175, 0.99, 4.05, 0.69, 3.63
3394, 327, 152, 175, 0.99, 4.0, 0.69, 3.63
3395, 327, 152, 175, 0.99, 4.02, 0.69, 3.63
3396, 327, 154, 173, 0.98, 3.96, 0.66, 3.57
3397, 327, 154, 173, 0.98, 3.97, 0.66, 3.57
3398, 327, 154, 173, 0.98, 3.98, 0.66, 3.57
3399, 328, 155, 173, 0.98, 3.97, 0.66, 3.57
3400, 328, 155, 173, 0.97, 3.95, 0.66, 3.58
3401, 329, 155, 174, 0.97, 3.96, 0.66, 3.56
3402, 329, 155, 174, 0.97, 3.96, 0.66, 3.56
3403, 329, 155, 174, 0.97, 3.97, 0.66, 3.56
3404, 329, 155, 174, 0.97, 3.99, 0.66, 3.56
3405, 329, 155, 174, 0.97, 3.99, 0.66, 3.56
3406, 327, 154, 173, 0.98, 3.99, 0.66, 3.58
3407, 326, 154, 172, 0.98, 3.99, 0.66, 3.6
3408, 325, 153, 172, 0.98, 4.02, 0.66, 3.61
3409, 323, 151, 172, 0.99, 4.05, 0.66, 3.62
3410, 324, 152, 172, 0.99, 4.03, 0.66, 3.62
3411, 324, 152, 172, 0.99, 4.03, 0.66, 3.62
3412, 324, 152, 172, 0.99, 4.03, 0.66, 3.62
3413, 325, 153, 172, 0.99, 4.01, 0.66, 3.62
3414, 324, 153, 171, 0.99, 4.01, 0.67, 3.64
3415, 324, 153, 171, 0.99, 4.02, 0.67, 3.64
3416, 324, 153, 171, 0.99, 4.03, 0.67, 3.64
3417, 325, 154, 171, 0.99, 4.01, 0.67, 3.64
3418, 325, 154, 171, 0.99, 4.02, 0.67, 3.64
3419, 325, 154, 171, 0.99, 4.02, 0.67, 3.64
3420, 324, 153, 171, 0.99, 4.05, 0.66, 3.62
3421, 325, 153, 172, 0.99, 4.06, 0.66, 3.6
3422, 326, 154, 172, 0.99, 4.05, 0.66, 3.6
3423, 327, 155, 172, 0.99, 4.05, 0.66, 3.6
3424, 327, 154, 173, 0.97, 4.06, 0.66, 3.58
3425, 325, 152, 173, 0.98, 4.12, 0.66, 3.6
3426, 324, 151, 173, 0.97, 4.15, 0.66, 3.6
3427, 320, 149, 171, 0.99, 4.11, 0.66, 3.67
3428, 321, 150, 171, 0.99, 4.09, 0.66, 3.67
3429, 321, 150, 171, 0.99, 4.09, 0.66, 3.67
3430, 321, 150, 171, 0.99, 4.1, 0.66, 3.67
3431, 321, 150, 171, 0.99, 4.1, 0.66, 3.67
3432, 321, 150, 171, 0.99, 4.1, 0.66, 3.67
3433, 320, 149, 171, 0.99, 4.11, 0.66, 3.67
3434, 320, 149, 171, 0.99, 4.11, 0.66, 3.67
3435, 321, 150, 171, 0.99, 4.09, 0.66, 3.67
3436, 321, 150, 171, 0.99, 4.09, 0.66, 3.67
3437, 321, 150, 171, 0.99, 4.09, 0.66, 3.67
3438, 322, 150, 172, 1.0, 4.08, 0.66, 3.66
3439, 322, 150, 172, 1.0, 4.09, 0.66, 3.66
3440, 320, 148, 172, 0.99, 4.08, 0.66, 3.67
3441, 319, 147, 172, 1.0, 4.1, 0.66, 3.67
3442, 319, 147, 172, 1.0, 4.12, 0.66, 3.67
3443, 318, 146, 172, 1.0, 4.14, 0.66, 3.67
3444, 318, 146, 172, 1.0, 4.14, 0.66, 3.67
3445, 318, 146, 172, 1.0, 4.14, 0.66, 3.67
3446, 318, 146, 172, 1.0, 4.14, 0.66, 3.67
3447, 318, 146, 172, 1.0, 4.15, 0.66, 3.67
3448, 318, 146, 172, 1.0, 4.15, 0.66, 3.67
3449, 318, 146, 172, 1.0, 4.16, 0.66, 3.67
3450, 318, 146, 172, 1.0, 4.16, 0.66, 3.67
3451, 320, 147, 173, 1.0, 4.13, 0.66, 3.65
3452, 320, 147, 173, 1.0, 4.13, 0.66, 3.65
3453, 320, 147, 173, 1.0, 4.13, 0.66, 3.65
3454, 321, 148, 173, 1.0, 4.1, 0.66, 3.65
3455, 320, 147, 173, 0.99, 4.01, 0.66, 3.66
3456, 323, 150, 173, 0.99, 3.94, 0.66, 3.66
3457, 321, 148, 173, 1.01, 3.99, 0.66, 3.67
3458, 321, 148, 173, 1.01, 4.01, 0.66, 3.67
3459, 320, 147, 173, 1.01, 4.02, 0.66, 3.68
3460, 319, 146, 173, 1.01, 4.01, 0.66, 3.69
3461, 319, 146, 173, 1.01, 4.02, 0.67, 3.69
3462, 319, 146, 173, 1.01, 4.03, 0.67, 3.69
3463, 319, 146, 173, 1.01, 4.04, 0.67, 3.69
3464, 319, 146, 173, 1.01, 4.04, 0.67, 3.69
3465, 318, 145, 173, 1.01, 4.06, 0.67, 3.69
3466, 317, 144, 173, 1.02, 4.05, 0.67, 3.7
3467, 317, 144, 173, 1.02, 4.05, 0.67, 3.7
3468, 317, 145, 172, 1.02, 4.02, 0.67, 3.72
3469, 318, 146, 172, 1.02, 4.01, 0.67, 3.72
3470, 318, 146, 172, 1.02, 4.03, 0.67, 3.72
3471, 318, 146, 172, 1.02, 4.04, 0.67, 3.72
3472, 317, 145, 172, 1.02, 4.09, 0.67, 3.73
3473, 314, 142, 172, 1.04, 4.18, 0.67, 3.74
3474, 312, 140, 172, 1.04, 4.19, 0.67, 3.76
3475, 313, 141, 172, 1.04, 4.16, 0.67, 3.76
3476, 313, 141, 172, 1.04, 4.17, 0.67, 3.76
3477, 313, 141, 172, 1.04, 4.18, 0.67, 3.76
3478, 312, 141, 171, 1.04, 4.18, 0.67, 3.78
3479, 311, 140, 171, 1.04, 4.18, 0.67, 3.78
3480, 311, 140, 171, 1.04, 4.18, 0.67, 3.78
3481, 310, 139, 171, 1.01, 4.15, 0.67, 3.78
3482, 310, 139, 171, 1.01, 4.17, 0.67, 3.78
3483, 309, 138, 171, 1.0, 4.19, 0.67, 3.78
3484, 309, 138, 171, 1.0, 4.2, 0.67, 3.78
3485, 309, 138, 171, 1.0, 4.2, 0.67, 3.78
3486, 308, 137, 171, 1.0, 4.23, 0.67, 3.79
3487, 308, 137, 171, 1.0, 4.25, 0.67, 3.79
3488, 308, 137, 171, 1.0, 4.26, 0.67, 3.79
3489, 306, 136, 170, 0.99, 4.27, 0.65, 3.78
3490, 305, 135, 170, 0.99, 4.3, 0.65, 3.78
3491, 306, 136, 170, 0.99, 4.27, 0.65, 3.78
3492, 306, 136, 170, 0.99, 4.27, 0.65, 3.78
3493, 306, 136, 170, 0.99, 4.28, 0.65, 3.78
3494, 306, 136, 170, 0.99, 4.28, 0.65, 3.78
3495, 306, 136, 170, 0.99, 4.28, 0.65, 3.78
3496, 306, 136, 170, 0.99, 4.28, 0.65, 3.78
3497, 306, 136, 170, 0.99, 4.28, 0.65, 3.78
3498, 306, 136, 170, 0.99, 4.29, 0.65, 3.78
3499, 307, 137, 170, 0.99, 4.28, 0.65, 3.78
3500, 307, 137, 170, 0.99, 4.28, 0.65, 3.78
3501, 307, 138, 169, 0.99, 4.25, 0.66, 3.8
3502, 307, 138, 169, 0.99, 4.25, 0.66, 3.8
3503, 307, 138, 169, 0.99, 4.22, 0.66, 3.8
3504, 307, 138, 169, 0.99, 4.22, 0.66, 3.8
3505, 307, 138, 169, 0.99, 4.22, 0.66, 3.8
3506, 305, 136, 169, 0.99, 4.28, 0.66, 3.81
3507, 305, 136, 169, 1.0, 4.19, 0.66, 3.82
3508, 306, 136, 170, 1.0, 4.19, 0.66, 3.79
3509, 307, 137, 170, 1.0, 4.17, 0.66, 3.79
3510, 307, 137, 170, 1.0, 4.18, 0.66, 3.79
3511, 307, 137, 170, 1.0, 4.19, 0.66, 3.79
3512, 308, 138, 170, 1.0, 4.17, 0.66, 3.79
3513, 309, 139, 170, 1.0, 4.15, 0.66, 3.79
3514, 308, 138, 170, 1.01, 4.15, 0.66, 3.8
3515, 309, 139, 170, 1.01, 4.13, 0.66, 3.8
3516, 309, 139, 170, 1.01, 4.14, 0.66, 3.8
3517, 309, 139, 170, 1.01, 4.15, 0.66, 3.8
3518, 309, 139, 170, 1.01, 4.16, 0.66, 3.8
3519, 305, 136, 169, 1.02, 4.18, 0.66, 3.83
3520, 301, 132, 169, 1.04, 4.23, 0.66, 3.87
3521, 301, 132, 169, 1.04, 4.24, 0.66, 3.87
3522, 303, 133, 170, 1.04, 4.21, 0.66, 3.85
3523, 303, 133, 170, 1.04, 4.22, 0.66, 3.85
3524, 303, 134, 169, 1.04, 4.2, 0.67, 3.87
3525, 303, 134, 169, 1.04, 4.22, 0.67, 3.87
3526, 302, 134, 168, 1.04, 4.22, 0.67, 3.88
3527, 302, 134, 168, 1.04, 4.23, 0.67, 3.88
3528, 302, 134, 168, 1.04, 4.24, 0.67, 3.88
3529, 302, 134, 168, 1.04, 4.24, 0.67, 3.88
3530, 302, 134, 168, 1.04, 4.24, 0.67, 3.88
3531, 302, 134, 168, 1.04, 4.25, 0.67, 3.88
3532, 302, 134, 168, 1.04, 4.25, 0.67, 3.88
3533, 303, 135, 168, 1.04, 4.21, 0.67, 3.88
3534, 303, 135, 168, 1.04, 4.21, 0.67, 3.88
3535, 304, 136, 168, 1.04, 4.18, 0.67, 3.88
3536, 303, 135, 168, 1.04, 4.21, 0.67, 3.89
3537, 303, 135, 168, 1.04, 4.21, 0.67, 3.89
3538, 305, 137, 168, 1.04, 4.15, 0.67, 3.89
3539, 306, 138, 168, 1.04, 4.13, 0.67, 3.89
3540, 306, 138, 168, 1.04, 4.14, 0.67, 3.89
3541, 308, 139, 169, 1.04, 4.13, 0.67, 3.86
3542, 308, 139, 169, 1.04, 4.15, 0.67, 3.86
3543, 309, 140, 169, 1.04, 4.14, 0.67, 3.86
3544, 309, 140, 169, 1.04, 4.14, 0.67, 3.86
3545, 310, 140, 170, 1.03, 4.14, 0.67, 3.85
3546, 309, 139, 170, 1.04, 4.16, 0.67, 3.85
3547, 309, 139, 170, 1.04, 4.17, 0.67, 3.85
3548, 310, 140, 170, 1.04, 4.14, 0.67, 3.85
3549, 310, 140, 170, 1.04, 4.14, 0.67, 3.85
3550, 311, 141, 170, 1.04, 4.11, 0.67, 3.85
3551, 312, 142, 170, 1.04, 4.09, 0.67, 3.85
3552, 312, 142, 170, 1.04, 4.1, 0.68, 3.85
3553, 312, 142, 170, 1.04, 4.11, 0.68, 3.86
3554, 313, 144, 169, 1.04, 4.06, 0.67, 3.88
3555, 313, 145, 168, 1.04, 4.05, 0.67, 3.89
3556, 313, 145, 168, 1.04, 4.07, 0.67, 3.89
3557, 313, 145, 168, 1.04, 4.08, 0.67, 3.89
3558, 314, 145, 169, 1.04, 4.08, 0.67, 3.86
3559, 314, 145, 169, 1.04, 4.08, 0.67, 3.86
3560, 313, 144, 169, 1.04, 4.1, 0.67, 3.87
3561, 311, 142, 169, 1.05, 4.12, 0.67, 3.88
3562, 311, 142, 169, 1.05, 4.13, 0.67, 3.88
3563, 311, 142, 169, 1.05, 4.13, 0.67, 3.88
3564, 311, 142, 169, 1.05, 4.13, 0.67, 3.88
3565, 311, 142, 169, 1.05, 4.13, 0.67, 3.88
3566, 312, 143, 169, 1.05, 4.1, 0.67, 3.88
3567, 312, 143, 169, 1.05, 4.11, 0.67, 3.88
3568, 312, 143, 169, 1.05, 4.13, 0.67, 3.88
3569, 311, 142, 169, 1.04, 4.13, 0.67, 3.88
3570, 312, 143, 169, 1.04, 4.1, 0.67, 3.88
3571, 313, 143, 170, 1.04, 4.13, 0.67, 3.86
3572, 313, 143, 170, 1.04, 4.15, 0.67, 3.86
3573, 314, 144, 170, 1.04, 4.15, 0.67, 3.86
3574, 313, 143, 170, 1.05, 4.19, 0.67, 3.86
3575, 314, 144, 170, 1.05, 4.16, 0.67, 3.86
3576, 314, 144, 170, 1.05, 4.17, 0.67, 3.86
3577, 314, 144, 170, 1.05, 4.17, 0.67, 3.86
3578, 313, 143, 170, 1.06, 4.19, 0.67, 3.87
3579, 313, 143, 170, 1.06, 4.2, 0.67, 3.87
3580, 313, 143, 170, 1.06, 4.21, 0.67, 3.87
3581, 313, 143, 170, 1.06, 4.22, 0.67, 3.87
3582, 313, 143, 170, 1.06, 4.22, 0.67, 3.87
3583, 313, 143, 170, 1.06, 4.23, 0.67, 3.87
3584, 312, 142, 170, 1.04, 4.24, 0.67, 3.88
3585, 312, 142, 170, 1.04, 4.24, 0.67, 3.88
3586, 314, 144, 170, 1.04, 4.18, 0.67, 3.88
3587, 312, 144, 168, 1.04, 4.19, 0.68, 3.92
3588, 311, 144, 167, 1.04, 4.22, 0.68, 3.95
3589, 311, 144, 167, 1.04, 4.23, 0.68, 3.95
3590, 312, 144, 168, 1.04, 4.24, 0.68, 3.92
3591, 312, 144, 168, 1.04, 4.24, 0.68, 3.92
3592, 312, 144, 168, 1.04, 4.24, 0.68, 3.92
3593, 312, 144, 168, 1.04, 4.24, 0.68, 3.92
3594, 312, 144, 168, 1.04, 4.24, 0.68, 3.92
3595, 314, 146, 168, 1.04, 4.18, 0.68, 3.92
3596, 314, 146, 168, 1.04, 4.18, 0.68, 3.92
3597, 313, 146, 167, 1.04, 4.18, 0.68, 3.92
3598, 313, 147, 166, 1.04, 4.15, 0.67, 3.95
3599, 313, 147, 166, 1.04, 4.15, 0.67, 3.95
3600, 312, 146, 166, 1.05, 4.18, 0.67, 3.95
3601, 310, 144, 166, 1.06, 4.22, 0.67, 3.97
3602, 309, 143, 166, 1.07, 4.24, 0.67, 3.98
3603, 309, 143, 166, 1.07, 4.24, 0.67, 3.98
3604, 308, 143, 165, 1.07, 4.24, 0.66, 4.0
3605, 308, 143, 165, 1.07, 4.25, 0.66, 4.0
3606, 308, 143, 165, 1.07, 4.25, 0.66, 4.0
3607, 306, 142, 164, 1.07, 4.24, 0.66, 4.03
3608, 305, 142, 163, 1.07, 4.24, 0.67, 4.06
3609, 305, 142, 163, 1.07, 4.25, 0.67, 4.06
3610, 305, 142, 163, 1.07, 4.25, 0.67, 4.06
3611, 305, 142, 163, 1.07, 4.25, 0.67, 4.06
3612, 305, 142, 163, 1.07, 4.26, 0.67, 4.06
3613, 306, 142, 164, 1.07, 4.26, 0.67, 4.03
3614, 306, 141, 165, 1.07, 4.23, 0.67, 4.01
3615, 306, 141, 165, 1.07, 4.24, 0.67, 4.01
3616, 302, 137, 165, 1.05, 4.15, 0.67, 4.04
3617, 302, 137, 165, 1.05, 4.15, 0.67, 4.04
3618, 302, 137, 165, 1.05, 4.15, 0.67, 4.04
3619, 301, 136, 165, 1.05, 4.13, 0.67, 4.04
3620, 301, 136, 165, 1.05, 4.13, 0.67, 4.04
3621, 301, 136, 165, 1.05, 4.14, 0.67, 4.04
3622, 302, 137, 165, 1.05, 4.12, 0.67, 4.04
3623, 302, 137, 165, 1.05, 4.12, 0.67, 4.04
3624, 302, 137, 165, 1.05, 4.13, 0.67, 4.04
3625, 301, 136, 165, 1.06, 4.16, 0.67, 4.04
3626, 301, 136, 165, 1.06, 4.16, 0.67, 4.04
3627, 301, 136, 165, 1.06, 4.18, 0.67, 4.04
3628, 301, 136, 165, 1.06, 4.18, 0.67, 4.04
3629, 302, 137, 165, 1.06, 4.15, 0.67, 4.04
3630, 302, 137, 165, 1.06, 4.15, 0.67, 4.04
3631, 302, 137, 165, 1.06, 4.16, 0.67, 4.04
3632, 299, 135, 164, 1.05, 4.21, 0.66, 4.05
3633, 298, 134, 164, 1.04, 4.23, 0.66, 4.06
3634, 298, 134, 164, 1.04, 4.22, 0.66, 4.07
3635, 297, 133, 164, 1.05, 4.18, 0.66, 4.07
3636, 296, 132, 164, 1.05, 4.21, 0.66, 4.07
3637, 297, 133, 164, 1.05, 4.19, 0.66, 4.07
3638, 296, 133, 163, 1.05, 4.2, 0.66, 4.1
3639, 297, 134, 163, 1.04, 4.18, 0.66, 4.1
3640, 297, 134, 163, 1.04, 4.19, 0.66, 4.1
3641, 297, 134, 163, 1.04, 4.19, 0.66, 4.1
3642, 297, 134, 163, 1.04, 4.2, 0.66, 4.1
3643, 297, 135, 162, 1.04, 4.19, 0.67, 4.12
3644, 295, 134, 161, 1.03, 4.22, 0.67, 4.15
3645, 299, 137, 162, 1.03, 4.13, 0.67, 4.12
3646, 299, 137, 162, 1.03, 4.14, 0.67, 4.12
3647, 298, 137, 161, 1.03, 4.15, 0.68, 4.15
3648, 296, 135, 161, 1.0, 4.03, 0.68, 4.16
3649, 295, 134, 161, 1.01, 4.07, 0.68, 4.17
3650, 296, 134, 162, 1.01, 4.07, 0.68, 4.14
3651, 297, 134, 163, 1.01, 4.07, 0.68, 4.12
3652, 296, 133, 163, 1.01, 4.07, 0.68, 4.12
3653, 296, 133, 163, 1.01, 4.08, 0.68, 4.12
3654, 297, 134, 163, 1.01, 4.06, 0.68, 4.12
3655, 296, 134, 162, 1.01, 4.08, 0.68, 4.15
3656, 296, 134, 162, 1.01, 4.09, 0.68, 4.15
3657, 295, 134, 161, 1.01, 4.1, 0.68, 4.17
3658, 296, 135, 161, 1.01, 4.04, 0.68, 4.18
3659, 296, 135, 161, 1.01, 4.04, 0.68, 4.19
3660, 296, 135, 161, 1.01, 4.06, 0.68, 4.19
3661, 296, 135, 161, 1.01, 4.06, 0.68, 4.19
3662, 296, 135, 161, 1.01, 4.07, 0.68, 4.19
3663, 296, 134, 162, 1.02, 4.1, 0.69, 4.17
3664, 294, 132, 162, 1.02, 4.14, 0.69, 4.18
3665, 293, 131, 162, 1.02, 4.19, 0.69, 4.19
3666, 292, 132, 160, 1.02, 4.18, 0.69, 4.24
3667, 292, 132, 160, 1.02, 4.19, 0.69, 4.24
3668, 293, 132, 161, 1.02, 4.2, 0.69, 4.22
3669, 294, 133, 161, 1.02, 4.2, 0.69, 4.22
3670, 294, 133, 161, 1.02, 4.23, 0.69, 4.22
3671, 293, 133, 160, 1.02, 4.26, 0.68, 4.24
3672, 292, 132, 160, 1.03, 4.3, 0.68, 4.24
3673, 293, 132, 161, 1.03, 4.3, 0.68, 4.22
3674, 293, 132, 161, 1.03, 4.3, 0.68, 4.22
3675, 293, 132, 161, 1.03, 4.32, 0.68, 4.22
3676, 293, 132, 161, 1.03, 4.33, 0.68, 4.22
3677, 293, 132, 161, 1.03, 4.34, 0.68, 4.22
3678, 293, 132, 161, 1.03, 4.34, 0.68, 4.22
3679, 293, 132, 161, 1.03, 4.34, 0.68, 4.22
3680, 293, 132, 161, 1.03, 4.34, 0.68, 4.22
3681, 293, 132, 161, 1.04, 4.33, 0.68, 4.22
3682, 292, 131, 161, 1.05, 4.37, 0.68, 4.23
3683, 293, 132, 161, 1.05, 4.36, 0.68, 4.23
3684, 294, 132, 162, 1.05, 4.36, 0.69, 4.2
3685, 294, 132, 162, 1.05, 4.36, 0.69, 4.2
3686, 295, 133, 162, 1.05, 4.33, 0.69, 4.2
3687, 296, 134, 162, 1.04, 4.31, 0.69, 4.2
3688, 296, 134, 162, 1.04, 4.33, 0.69, 4.2
3689, 295, 133, 162, 1.05, 4.35, 0.69, 4.21
3690, 295, 133, 162, 1.05, 4.36, 0.69, 4.21
3691, 295, 133, 162, 1.05, 4.37, 0.69, 4.21
3692, 295, 133, 162, 1.05, 4.38, 0.69, 4.21
3693, 296, 134, 162, 1.04, 4.37, 0.69, 4.21
3694, 296, 134, 162, 1.04, 4.38, 0.69, 4.21
3695, 296, 134, 162, 1.04, 4.39, 0.69, 4.21
3696, 296, 134, 162, 1.04, 4.4, 0.69, 4.21
3697, 297, 134, 163, 1.04, 4.42, 0.69, 4.18
3698, 296, 133, 163, 1.03, 4.41, 0.69, 4.19
3699, 297, 134, 163, 1.03, 4.38, 0.69, 4.19
3700, 298, 134, 164, 1.02, 4.38, 0.69, 4.16
3701, 299, 135, 164, 1.02, 4.35, 0.69, 4.16
3702, 299, 135, 164, 1.02, 4.36, 0.69, 4.16
3703, 299, 135, 164, 1.02, 4.37, 0.69, 4.16
3704, 298, 133, 165, 1.03, 4.39, 0.69, 4.15
3705, 299, 134, 165, 1.03, 4.37, 0.69, 4.15
3706, 301, 136, 165, 1.03, 4.31, 0.69, 4.15
3707, 301, 136, 165, 1.03, 4.32, 0.69, 4.15
3708, 301, 136, 165, 1.03, 4.34, 0.69, 4.15
3709, 301, 136, 165, 1.03, 4.35, 0.69, 4.15
3710, 300, 135, 165, 1.02, 4.36, 0.69, 4.16
3711, 301, 135, 166, 1.02, 4.37, 0.69, 4.13
3712, 299, 135, 164, 1.01, 4.3, 0.7, 4.19
3713, 297, 133, 164, 1.01, 4.35, 0.7, 4.2
3714, 297, 133, 164, 1.01, 4.35, 0.7, 4.2
3715, 296, 132, 164, 1.02, 4.31, 0.7, 4.21
3716, 295, 131, 164, 1.02, 4.32, 0.7, 4.22
3717, 295, 131, 164, 1.02, 4.32, 0.7, 4.22
3718, 295, 131, 164, 1.02, 4.32, 0.7, 4.22
3719, 295, 131, 164, 1.02, 4.32, 0.7, 4.22
3720, 295, 131, 164, 1.02, 4.29, 0.7, 4.23
3721, 295, 131, 164, 1.02, 4.31, 0.7, 4.23
3722, 297, 132, 165, 1.02, 4.28, 0.7, 4.2
3723, 297, 132, 165, 1.02, 4.28, 0.7, 4.2
3724, 297, 132, 165, 1.02, 4.28, 0.7, 4.2
3725, 299, 133, 166, 1.02, 4.26, 0.7, 4.17
3726, 299, 133, 166, 1.02, 4.26, 0.7, 4.17
3727, 297, 132, 165, 1.01, 4.31, 0.7, 4.19
3728, 295, 130, 165, 1.0, 4.28, 0.7, 4.21
3729, 295, 130, 165, 1.0, 4.3, 0.7, 4.21
3730, 295, 130, 165, 1.0, 4.31, 0.7, 4.21
3731, 295, 131, 164, 1.0, 4.29, 0.7, 4.23
3732, 296, 132, 164, 1.0, 4.29, 0.7, 4.23
3733, 296, 132, 164, 1.0, 4.31, 0.7, 4.23
3734, 297, 133, 164, 1.0, 4.29, 0.7, 4.23
3735, 297, 133, 164, 1.0, 4.31, 0.7, 4.23
3736, 296, 132, 164, 1.0, 4.33, 0.7, 4.24
3737, 298, 134, 164, 1.0, 4.28, 0.7, 4.24
3738, 297, 133, 164, 0.99, 4.23, 0.7, 4.25
3739, 296, 132, 164, 0.98, 4.23, 0.7, 4.26
3740, 297, 133, 164, 0.98, 4.21, 0.7, 4.26
3741, 297, 133, 164, 0.98, 4.23, 0.7, 4.26
3742, 297, 133, 164, 0.98, 4.23, 0.7, 4.26
3743, 295, 133, 162, 0.98, 4.23, 0.68, 4.28
3744, 293, 131, 162, 0.98, 4.18, 0.68, 4.29
3745, 293, 131, 162, 0.98, 4.18, 0.68, 4.29
3746, 293, 131, 162, 0.98, 4.19, 0.68, 4.29
3747, 294, 132, 162, 0.98, 4.17, 0.68, 4.29
3748, 294, 132, 162, 0.98, 4.17, 0.68, 4.29
3749, 294, 132, 162, 0.96, 4.17, 0.68, 4.29
3750, 294, 132, 162, 0.96, 4.17, 0.68, 4.29
3751, 294, 132, 162, 0.96, 4.2, 0.68, 4.29
3752, 294, 132, 162, 0.96, 4.2, 0.68, 4.29
3753, 294, 132, 162, 0.96, 4.2, 0.68, 4.29
3754, 294, 132, 162, 0.96, 4.22, 0.68, 4.29
3755, 294, 132, 162, 0.96, 4.22, 0.68, 4.29
3756, 295, 133, 162, 0.96, 4.19, 0.68, 4.29
3757, 295, 133, 162, 0.96, 4.19, 0.68, 4.29
3758, 295, 133, 162, 0.96, 4.19, 0.68, 4.29
3759, 295, 133, 162, 0.96, 4.2, 0.68, 4.29
3760, 293, 131, 162, 0.92, 4.16, 0.68, 4.3
3761, 294, 132, 162, 0.92, 4.13, 0.68, 4.3
3762, 294, 132, 162, 0.92, 4.14, 0.68, 4.3
3763, 292, 131, 161, 0.93, 4.18, 0.68, 4.32
3764, 293, 132, 161, 0.93, 4.14, 0.68, 4.32
3765, 293, 132, 161, 0.93, 4.15, 0.68, 4.32
3766, 294, 134, 160, 0.93, 4.09, 0.68, 4.34
3767, 293, 134, 159, 0.93, 4.1, 0.68, 4.37
3768, 293, 134, 159, 0.93, 4.1, 0.68, 4.37
3769, 293, 134, 159, 0.94, 4.11, 0.68, 4.38
3770, 293, 134, 159, 0.94, 4.11, 0.68, 4.38
3771, 293, 134, 159, 0.94, 4.11, 0.68, 4.38
3772, 293, 134, 159, 0.94, 4.13, 0.68, 4.38
3773, 293, 134, 159, 0.94, 4.13, 0.68, 4.38
3774, 292, 133, 159, 0.95, 4.15, 0.68, 4.38
3775, 292, 133, 159, 0.95, 4.16, 0.68, 4.38
3776, 292, 133, 159, 0.95, 4.16, 0.68, 4.38
3777, 292, 133, 159, 0.95, 4.16, 0.68, 4.38
3778, 292, 133, 159, 0.94, 4.15, 0.68, 4.39
3779, 291, 132, 159, 0.95, 4.05, 0.68, 4.4
3780, 290, 131, 159, 0.96, 4.09, 0.68, 4.4
3781, 290, 131, 159, 0.96, 4.1, 0.68, 4.4
3782, 290, 131, 159, 0.96, 4.11, 0.68, 4.4
3783, 290, 131, 159, 0.96, 4.11, 0.68, 4.4
3784, 290, 131, 159, 0.96, 4.11, 0.68, 4.4
3785, 291, 132, 159, 0.96, 4.08, 0.68, 4.4
3786, 291, 132, 159, 0.96, 4.08, 0.68, 4.4
3787, 292, 133, 159, 0.96, 4.06, 0.68, 4.4
3788, 292, 133, 159, 0.96, 4.06, 0.68, 4.4
3789, 292, 133, 159, 0.96, 4.06, 0.68, 4.4
3790, 291, 132, 159, 0.96, 4.04, 0.68, 4.41
3791, 291, 132, 159, 0.96, 4.05, 0.68, 4.41
3792, 292, 132, 160, 0.96, 4.05, 0.68, 4.38
3793, 292, 132, 160, 0.96, 4.05, 0.68, 4.38
3794, 292, 132, 160, 0.96, 4.06, 0.68, 4.38
3795, 292, 132, 160, 0.96, 4.07, 0.68, 4.38
3796, 293, 132, 161, 0.96, 4.07, 0.68, 4.35
